STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,AGE,STRUCTURE_KIND_043A,FRACTURE_092A,is_steel,ADT_029,PERCENT_ADT_TRUCK_109,TRAFFIC_LANES_ON_028A,SLF,ADT_b,pi_T,T1,AM_years,AE_years,Pf_fatigue,Risk_Level,Risk_Explanation,Street_View_URL
120850062801001,'1.75 MI E  OF SH 146',29.364216666666668,-94.9198138888889,"29.364217, -94.919814",1980,45,1,N  ,False,5715,4.0,4,0.65,5715,0.04,54235.35,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.364217,-94.919814"
120850050004455,'0.30 MI SE of FM 646',29.46250277777778,-95.08775,"29.462503, -95.087750",2020,5,5,N  ,False,115900,4.0,5,0.65,115900,0.04,1099891.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.462503,-95.087750"
120800H02014011,'0.6 MI NORTH OF US 59',29.58991111111111,-95.64849166666669,"29.589911, -95.648492",2011,14,5,N  ,False,8000,1.0,2,0.85,8000,0.01,24820.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.589911,-95.648492"
120800H02014012,'0.6 MI SOUTH OF SH 6',29.602094444444447,-95.64851944444445,"29.602094, -95.648519",2011,14,5,N  ,False,8000,1.0,2,0.85,8000,0.01,24820.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.602094,-95.648519"
120800H02014013,'0.6 MI SOUTH OF SH 6',29.60211388888889,-95.6485138888889,"29.602114, -95.648514",2011,14,5,N  ,False,8000,1.0,2,0.85,8000,0.01,24820.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.602114,-95.648514"
120800H02014014,'0.22 MI SW OF SH 6',29.606394444444447,-95.6453638888889,"29.606394, -95.645364",2011,14,5,N  ,False,8000,1.0,2,0.85,8000,0.01,24820.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.606394,-95.645364"
120800H02014015,'0.22 MI SW OF SH 6',29.60637777777778,-95.64538055555556,"29.606378, -95.645381",2011,14,5,N  ,False,8000,1.0,2,0.85,8000,0.01,24820.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.606378,-95.645381"
120800H02014020,'0.2 MI N OF US 90A',29.62008888888889,-95.6456,"29.620089, -95.645600",2018,7,5,N  ,False,8000,1.0,4,0.65,8000,0.01,18980.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.620089,-95.645600"
120800J00010005,'0.55 MI NE OF FM 2919',29.45278888888889,-95.99328333333334,"29.452789, -95.993283",2016,9,5,N  ,False,0,0.0,2,0.85,0,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.452789,-95.993283"
120800L12326038,'1.5 Mi W of FM 1463',29.714344444444443,-95.8689611111111,"29.714344, -95.868961",2020,5,5,N  ,False,5000,3.0,2,0.85,5000,0.03,46537.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.714344,-95.868961"
120800L12326039,'1.5 Mi W of FM 1463',29.71443888888889,-95.86888611111112,"29.714439, -95.868886",2020,5,5,N  ,False,5000,3.0,2,0.85,5000,0.03,46537.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.714439,-95.868886"
120800L27677262,'0.89 Mi NE of Cross Ranch',29.703611111111112,-95.860625,"29.703611, -95.860625",2015,10,5,N  ,False,1000,1.0,2,0.85,1000,0.01,3102.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.703611,-95.860625"
120800L27677263,'0.89 Mi NE of Cross Ranch',29.703611111111112,-95.8606361111111,"29.703611, -95.860636",2015,10,5,N  ,False,1000,1.0,2,0.85,1000,0.01,3102.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.703611,-95.860636"
120800L39500040,'0.06 Mi NE of Fulshear Tr',29.683019444444447,-95.89553333333336,"29.683019, -95.895533",2021,4,1,N  ,False,200,0.0,2,0.85,200,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.683019,-95.895533"
120850005103071,'0.70 MI NW OF LP 197',29.344283333333333,-94.9386,"29.344283, -94.938600",1969,56,5,N  ,False,1600,6.0,2,0.85,1600,0.06,29784.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.344283,-94.938600"
120800L75927278,'0.03 Mi NW of Cross Bend',29.70160555555556,-95.86564166666666,"29.701606, -95.865642",2008,17,1,N  ,False,300,1.0,2,0.85,300,0.01,930.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.701606,-95.865642"
120800L75927279,'0.12 Mi E of Cross Bend',29.70026111111111,-95.8631472222222,"29.700261, -95.863147",2007,18,5,N  ,False,300,1.0,2,0.85,300,0.01,930.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.700261,-95.863147"
120800NN0010005,'0.00 MI W OF FM 1092',29.642255555555558,-95.56521666666666,"29.642256, -95.565217",2019,6,1,N  ,False,15988,0.0,7,0.65,15988,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.642256,-95.565217"
120800NN0250293,'0.53 Mi E of Murphy Rd',29.632755555555555,-95.55585833333332,"29.632756, -95.555858",1998,27,1,N  ,False,2000,1.0,4,0.65,2000,0.01,4745.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.632756,-95.555858"
120800NN0277001,'0.60 MI S OF US 90A',29.614258333333336,-95.56871944444444,"29.614258, -95.568719",1987,38,1,N  ,False,160,0.0,4,0.65,160,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.614258,-95.568719"
120800NN0303001,'0.02 MI NW OF SCANLIN ST',29.60719166666667,-95.52964166666666,"29.607192, -95.529642",2005,20,2,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.607192,-95.529642"
120800NN0313001,'0.10 MI W OF FM 1092',29.612175,-95.56645,"29.612175, -95.566450",1987,38,1,N  ,False,5380,0.0,4,0.65,5380,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.612175,-95.566450"
120800NN0363001,'0.15 MI SW OF STAFFORDSHR',29.60986666666667,-95.55643055555556,"29.609867, -95.556431",1995,30,5,N  ,False,1950,0.0,2,0.85,1950,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.609867,-95.556431"
120800P07404002,'0.80 MI E  OF SH 36',29.471788888888888,-95.80290277777776,"29.471789, -95.802903",2000,25,5,N  ,False,118,3.0,2,0.85,118,0.03,1098.285,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.471789,-95.802903"
120800R00150289,'0.92 Mi W of Scalan Trace',29.496402777777774,-95.54693333333331,"29.496403, -95.546933",2006,19,5,N  ,False,500,3.0,2,0.85,500,0.03,4653.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.496403,-95.546933"
120800R00190001,'0.54 MI W OF FM 1092',29.582366666666665,-95.57245833333332,"29.582367, -95.572458",2008,17,5,N  ,False,1500,0.0,2,0.85,1500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.582367,-95.572458"
120800R00190002,'0.54 MI W OF FM 1092',29.58253333333333,-95.57292222222222,"29.582533, -95.572922",2008,17,5,N  ,False,1500,0.0,2,0.85,1500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.582533,-95.572922"
120800L52537274,'0.01 Mi W of Cross Bend',29.696391666666667,-95.86831666666666,"29.696392, -95.868317",2007,18,1,N  ,False,100,1.0,2,0.85,100,0.01,310.25,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.696392,-95.868317"
120800H00262131,'0.45 Mi E of 1st Colony',29.59755,-95.63104722222222,"29.597550, -95.631047",1995,30,1,N  ,False,600,0.0,2,0.85,600,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.597550,-95.631047"
120800H00282001,'0.25 MI SW OF AUSTIN PKWY',29.57836111111111,-95.614775,"29.578361, -95.614775",1986,39,5,N  ,False,8490,0.0,2,0.85,8490,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.578361,-95.614775"
120800H00282002,'0.25 MI SW OF AUSTIN PKWY',29.578363888888887,-95.61476944444443,"29.578364, -95.614769",1986,39,5,N  ,False,8490,0.0,2,0.85,8490,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.578364,-95.614769"
120800H00282003,'0.75 MI SE OF US 59',29.57878611111111,-95.63041944444444,"29.578786, -95.630419",1986,39,5,N  ,False,8230,0.0,2,0.85,8230,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.578786,-95.630419"
120800H00282004,'0.75 MI SE OF US 59',29.57843888888889,-95.6304,"29.578439, -95.630400",1986,39,5,N  ,False,8230,0.0,2,0.85,8230,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.578439,-95.630400"
120800H00297001,'0.10 Mi SE of US 90A',29.61426666666667,-95.6425277777778,"29.614267, -95.642528",2014,11,5,N  ,False,1000,1.0,2,0.85,1000,0.01,3102.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.614267,-95.642528"
120800H00297002,'0.10 MI SE OF US 90A',29.614294444444447,-95.64254444444444,"29.614294, -95.642544",2015,10,5,N  ,False,1000,1.0,2,0.85,1000,0.01,3102.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.614294,-95.642544"
120800H00308001,'0.4 Mi E of UNVSTY BLVD',29.58891388888889,-95.6436388888889,"29.588914, -95.643639",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.588914,-95.643639"
120800H00308002,'0.4 Mi E of UNVSTY BLVD',29.588969444444444,-95.64362222222223,"29.588969, -95.643622",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.588969,-95.643622"
120800H00310001,'0.1 MI N OF US 90A',29.622752777777777,-95.63018055555555,"29.622753, -95.630181",1970,55,1,N  ,False,870,0.0,2,0.85,870,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.622753,-95.630181"
120800H00325001,'0.30 MI S OF US 59',29.603497222222224,-95.61004166666666,"29.603497, -95.610042",1970,55,1,N  ,False,7980,0.0,2,0.85,7980,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.603497,-95.610042"
120800H00325002,'0.30 MI S OF US 59',29.60345,-95.60998333333332,"29.603450, -95.609983",1980,45,5,N  ,False,7280,0.0,2,0.85,7280,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.603450,-95.609983"
120800H02014010,'0.6 MI NORTH OF US 59',29.589927777777778,-95.64849444444444,"29.589928, -95.648494",2011,14,5,N  ,False,8000,1.0,2,0.85,8000,0.01,24820.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.589928,-95.648494"
120800H00586002,'0.24 Mi E of SH6',29.626669444444445,-95.64658611111112,"29.626669, -95.646586",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.626669,-95.646586"
120800H00586003,'0.27 Mi N of US90',29.62225833333333,-95.64021944444444,"29.622258, -95.640219",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.622258,-95.640219"
120800H00586004,'0.27 Mi N of US90',29.62223333333333,-95.64019166666668,"29.622233, -95.640192",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.622233,-95.640192"
120800H00603002,'1.60 MI E OF UNIVERSITY',29.5605,-95.61165833333332,"29.560500, -95.611658",1998,27,1,N  ,False,1000,0.0,2,0.85,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.560500,-95.611658"
120800H00604001,'1.2 MI E OF ELKIN RD',29.560394444444444,-95.610875,"29.560394, -95.610875",1998,27,1,N  ,False,500,0.0,4,0.65,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.560394,-95.610875"
120800H01104001,'.05 MI E OF UNIVERSITY',29.55916388888889,-95.63919444444446,"29.559164, -95.639194",2003,22,5,N  ,False,1000,0.0,2,0.85,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.559164,-95.639194"
120800H01104002,'.05 MI E OF UNIVERSITY',29.559169444444446,-95.63845,"29.559169, -95.638450",2003,22,5,N  ,False,1000,0.0,2,0.85,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.559169,-95.638450"
120800H02014001,'1.9 Mi S of US59/IH69',29.554469444444447,-95.6384638888889,"29.554469, -95.638464",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.554469,-95.638464"
120800H02014002,'1.9 Mi S of US59/IH69',29.554111111111112,-95.63741944444445,"29.554111, -95.637419",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.554111,-95.637419"
120800H02014003,'2.8 Mi S of US59/IH69',29.554644444444445,-95.623775,"29.554644, -95.623775",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.554644,-95.623775"
120800H02014004,'2.8 Mi S of US59/IH69',29.55455555555556,-95.62318888888888,"29.554556, -95.623189",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.554556,-95.623189"
120800H02014005,'3.2 MI S OF US 59/IH 69',29.551261111111117,-95.6185,"29.551261, -95.618500",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.551261,-95.618500"
120800H02014006,'3.2 MI S OF US 59/IH 69',29.550680555555555,-95.61793055555556,"29.550681, -95.617931",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.550681,-95.617931"
120800H00586001,'0.24 Mi E OF SH6',29.626661111111112,-95.64657777777778,"29.626661, -95.646578",2013,12,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.626661,-95.646578"
120800TOL020300,'2.3 MI S OF US 90A',29.609808333333334,-95.49619722222222,"29.609808, -95.496197",2005,20,5,N  ,False,25900,0.0,4,0.65,25900,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.609808,-95.496197"
120800TOL020301,'0.3 MI S OF BLTWY 8',29.609861111111112,-95.49614166666667,"29.609861, -95.496142",2005,20,5,N  ,False,6000,0.0,1,1.0,6000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.609861,-95.496142"
120800TOL020310,'WESTPARK TLW AT SH 99',29.700783333333334,-95.77519444444444,"29.700783, -95.775194",2006,19,5,N  ,False,3585,5.0,2,0.85,3585,0.05,55612.3125,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.700783,-95.775194"
120800TOL020311,'1.30 MI W OF FM 1464',29.70585277777778,-95.70914722222224,"29.705853, -95.709147",2006,19,5,N  ,False,21000,20.0,2,0.85,21000,0.2,1303050.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.705853,-95.709147"
120800TOL020312,'0.87 MI W OF FM 1464',29.706516666666666,-95.701975,"29.706517, -95.701975",2006,19,5,N  ,False,13630,20.0,2,0.85,13630,0.2,845741.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.706517,-95.701975"
120800TOL020313,'SH99',29.70046111111111,-95.77643333333332,"29.700461, -95.776433",2006,19,5,N  ,False,3585,5.0,2,0.85,3585,0.05,55612.3125,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.700461,-95.776433"
120800TOL020314,'0.87 MI W OF FM 1464',29.706394444444445,-95.70196666666666,"29.706394, -95.701967",2006,19,5,N  ,False,17000,16.0,2,0.85,17000,0.16,843880.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.706394,-95.701967"
120800TOL020315,'1.37 MI W OF FM 1464',29.70563888888889,-95.70935,"29.705639, -95.709350",2006,19,5,N  ,False,17000,16.0,3,0.8,17000,0.16,794240.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.705639,-95.709350"
120800TOL020316,'WPTLW FM 1093 & FM 1464',29.70773611111111,-95.68738611111112,"29.707736, -95.687386",2007,18,5,N  ,False,6500,1.0,4,0.65,6500,0.01,15421.25,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.707736,-95.687386"
120800TOL020317,'0.600 MI E OF SH 99',29.70161388888889,-95.76023611111113,"29.701614, -95.760236",2007,18,5,N  ,False,16500,16.0,4,0.65,16500,0.16,626340.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.701614,-95.760236"
120800TOL020318,'2.977 MI E OF SH 994',29.70485833333333,-95.71985277777776,"29.704858, -95.719853",2007,18,5,N  ,False,16500,16.0,4,0.65,16500,0.16,626340.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.704858,-95.719853"
120800TOL020319,'1.601 MI E OF SH 99',29.703008333333333,-95.7429361111111,"29.703008, -95.742936",2007,18,5,N  ,False,16500,16.0,4,0.65,16500,0.16,626340.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.703008,-95.742936"
120800R00258001,'0.9 MI W OF FM 2234',29.591066666666663,-95.5417361111111,"29.591067, -95.541736",2006,19,5,N  ,False,1050,0.0,2,0.85,1050,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.591067,-95.541736"
120800TOL020330,'1.0 Mi W of SH 99',29.69883611111111,-95.79288611111112,"29.698836, -95.792886",2019,6,5,N  ,False,14900,5.0,4,0.65,14900,0.05,176751.25,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.698836,-95.792886"
120800TOL020331,'2.2 Mi W of SH 99',29.69752777777778,-95.81306944444444,"29.697528, -95.813069",2019,6,5,N  ,False,14900,6.0,4,0.65,14900,0.06,212101.5,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.697528,-95.813069"
120800TOl020401,'0.6 MI W of SIENNA PKWY',29.526522222222223,-95.5440111111111,"29.526522, -95.544011",2024,1,5,N  ,False,11224,5.0,6,0.65,11224,0.05,133144.7,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.526522,-95.544011"
120850005103039,'1.50 MI SE OF FM 518',29.490430555555555,-95.07921944444443,"29.490431, -95.079219",1971,54,1,N  ,False,14328,8.0,5,0.65,14328,0.08,271945.44000000006,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.490431,-95.079219"
120850005103040,'0.20 MI NW OF FM 1764',29.398163888888888,-94.98800555555556,"29.398164, -94.988006",1971,54,1,N  ,False,10677,2.0,5,0.65,10677,0.02,50662.365000000005,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.398164,-94.988006"
120850005103041,'0.25 MI NW OF FM 1765',29.381977777777777,-94.97295277777778,"29.381978, -94.972953",1980,45,1,N  ,False,9954,6.0,6,0.65,9954,0.06,141695.19,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.381978,-94.972953"
120850005103043,'@INT. OF SH-3 & FM 1764',29.39625,-94.98591944444443,"29.396250, -94.985919",1971,54,5,N  ,False,14110,4.0,2,0.85,14110,0.04,175105.1,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396250,-94.985919"
120850005103044,'0.40 MI SE OF FM 517',29.45671111111111,-95.04681388888888,"29.456711, -95.046814",1982,43,5,N  ,False,15959,6.0,5,0.65,15959,0.06,227176.365,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.456711,-95.046814"
120850005103047,'0.85 MI NW OF FM 518',29.51848888888889,-95.1012972222222,"29.518489, -95.101297",1988,37,5,N  ,False,19772,5.0,5,0.65,19772,0.05,234545.35,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.518489,-95.101297"
120850005103048,'1.5 MI NW OF FM1764',29.41316111111111,-95.00187222222222,"29.413161, -95.001872",1992,33,1,N  ,False,5196,2.0,2,0.85,5196,0.02,32241.18,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.413161,-95.001872"
120850005103049,'1.5 MI NW OF FM1764',29.413102777777777,-95.00201666666666,"29.413103, -95.002017",1992,33,1,N  ,False,5338,2.0,2,0.85,5338,0.02,33122.29,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.413103,-95.002017"
120850005103051,'0.35 MI NW OF FM 519',29.36195,-94.95430833333332,"29.361950, -94.954308",1993,32,1,N  ,False,5576,6.0,5,0.65,5576,0.06,79374.36,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.361950,-94.954308"
120850005103054,'@INT. OF SH-3 & FM 1764',29.396377777777776,-94.98599722222222,"29.396378, -94.985997",1971,54,5,N  ,False,13000,4.0,2,0.85,13000,0.04,161330.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396378,-94.985997"
120800TOL020321,'0.5 Mi E of Sienna Pkway',29.527444444444445,-95.52505,"29.527444, -95.525050",2013,12,5,N  ,False,13000,0.0,4,0.65,13000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.527444,-95.525050"
120800R00305001,'0.3MI N OF GLENN LAKES LN',29.565527777777778,-95.54426111111113,"29.565528, -95.544261",1970,55,5,N  ,False,710,0.0,2,0.85,710,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.565528,-95.544261"
120800R00380001,'0.85 MI E OF FM 1092',29.57633611111111,-95.55161944444444,"29.576336, -95.551619",2013,12,5,N  ,False,2820,0.0,2,0.85,2820,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.576336,-95.551619"
120800R00465001,'0.10 MI W OF FONDREN',29.601422222222222,-95.50915833333332,"29.601422, -95.509158",1970,55,1,N  ,False,17980,0.0,4,0.65,17980,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.601422,-95.509158"
120800R00480001,'0.30 MI E OF SH 6',29.563791666666667,-95.55571666666668,"29.563792, -95.555717",2018,7,5,N  ,False,3740,0.0,2,0.85,3740,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.563792,-95.555717"
120800R00480302,'0.60 MI E OF SH 6',29.56186388888889,-95.55043333333332,"29.561864, -95.550433",2020,5,5,N  ,False,3080,0.0,2,0.85,3080,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.561864,-95.550433"
120800R00540001,'0.60 MI E OF FM 1092',29.56895,-95.55411111111113,"29.568950, -95.554111",1970,55,1,N  ,False,1790,0.0,2,0.85,1790,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.568950,-95.554111"
120800R00602001,'1.10 MI W OF STAFFORDSHIR',29.591325,-95.5508111111111,"29.591325, -95.550811",2000,25,5,N  ,False,1000,0.0,2,0.85,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.591325,-95.550811"
120800R00602002,'1.1 MI W OF STAFFORDSHIRE',29.59132222222222,-95.55080277777778,"29.591322, -95.550803",2001,24,5,N  ,False,100,0.0,2,0.85,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.591322,-95.550803"
120800R00662001,'0.98 MI NW OF FM 1092',29.589772222222223,-95.574025,"29.589772, -95.574025",2008,17,3,N  ,True,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.589772,-95.574025"
120800R00663001,'0.1 MI E OF SH 6',29.555933333333336,-95.55341666666666,"29.555933, -95.553417",2009,16,5,N  ,False,1030,0.0,2,0.85,1030,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.555933,-95.553417"
120800R00663002,'0.1 MI E OF SH 6',29.55594444444445,-95.55339722222222,"29.555944, -95.553397",2009,16,5,N  ,False,1050,0.0,2,0.85,1050,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.555944,-95.553397"
120800R00664001,'0.54 MI N OF SH 6',29.539133333333336,-95.51864166666668,"29.539133, -95.518642",2008,17,1,N  ,False,1800,0.0,4,0.65,1800,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.539133,-95.518642"
120800T06901001,'1.3 MI S OF FM 2759',29.478225,-95.58547777777775,"29.478225, -95.585478",1995,30,5,N  ,False,360,10.0,2,0.85,360,0.1,11169.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.478225,-95.585478"
